x_inc,y_inc,time
321.0,4.0,1508224380731
321.0,7.0,1508224380764
325.0,9.0,1508224380790
327.0,6.0,1508224380816
326.0,6.0,1508224380845
324.0,7.0,1508224380887
324.0,7.0,1508224380916
329.0,7.0,1508224380960
327.0,7.0,1508224380992
325.0,8.0,1508224381019
327.0,6.0,1508224381045
326.0,4.0,1508224381072
327.0,7.0,1508224381103
325.0,10.0,1508224381135
326.0,10.0,1508224381171
325.0,9.0,1508224381202
324.0,12.0,1508224381240
324.0,14.0,1508224381277
323.0,12.0,1508224381318
324.0,13.0,1508224381366
328.0,13.0,1508224381392
328.0,12.0,1508224381424
327.0,12.0,1508224381451
329.0,12.0,1508224381482
328.0,13.0,1508224381508
331.0,8.0,1508224381535
330.0,8.0,1508224381568
327.0,10.0,1508224381599
327.0,9.0,1508224381633
323.0,12.0,1508224381664
322.0,13.0,1508224381696
324.0,11.0,1508224381722
328.0,11.0,1508224381748
327.0,11.0,1508224381775
326.0,13.0,1508224381801
325.0,13.0,1508224381826
322.0,13.0,1508224381858
326.0,13.0,1508224381889
326.0,12.0,1508224381920
319.0,12.0,1508224381951
320.0,12.0,1508224381983
316.0,22.0,1508224382025
313.0,11.0,1508224382067
321.0,350.0,1508224382098
329.0,345.0,1508224382135
345.0,357.0,1508224382189
343.0,350.0,1508224382227
332.0,343.0,1508224382253
334.0,348.0,1508224382284
335.0,356.0,1508224382310
335.0,359.0,1508224382341
332.0,356.0,1508224382373
328.0,2.0,1508224382399
326.0,359.0,1508224382426
316.0,40.0,1508224382463
330.0,35.0,1508224382494
336.0,31.0,1508224382525
337.0,36.0,1508224382557
335.0,41.0,1508224382583
329.0,40.0,1508224382612
327.0,38.0,1508224382644
331.0,31.0,1508224382670
328.0,22.0,1508224382702
326.0,22.0,1508224382735
323.0,20.0,1508224382760
327.0,9.0,1508224382787
328.0,5.0,1508224382818
326.0,5.0,1508224382844
327.0,357.0,1508224382876
328.0,353.0,1508224382902
326.0,352.0,1508224382937
329.0,354.0,1508224382968
327.0,355.0,1508224383005
328.0,355.0,1508224383043
330.0,1.0,1508224383074
330.0,8.0,1508224383111
323.0,17.0,1508224383143
318.0,19.0,1508224383175
319.0,28.0,1508224383222
330.0,26.0,1508224383254
330.0,20.0,1508224383285
325.0,19.0,1508224383327
325.0,20.0,1508224383362
325.0,18.0,1508224383396
325.0,5.0,1508224383440
322.0,2.0,1508224383465
322.0,2.0,1508224383491
329.0,3.0,1508224383517
336.0,5.0,1508224383544
339.0,2.0,1508224383570
335.0,357.0,1508224383607
331.0,2.0,1508224383641
332.0,0.0,1508224383667
333.0,1.0,1508224383698
330.0,358.0,1508224383724
330.0,358.0,1508224383762
328.0,359.0,1508224383799
329.0,2.0,1508224383841
330.0,1.0,1508224383868
327.0,2.0,1508224383894
322.0,8.0,1508224383932
321.0,12.0,1508224383958
322.0,10.0,1508224383983
323.0,8.0,1508224384015
323.0,9.0,1508224384053
323.0,10.0,1508224384079
322.0,10.0,1508224384112
321.0,10.0,1508224384138
322.0,9.0,1508224384164
322.0,10.0,1508224384195
321.0,8.0,1508224384227
323.0,7.0,1508224384264
326.0,2.0,1508224384290
324.0,6.0,1508224384318
320.0,10.0,1508224384345
323.0,11.0,1508224384371
326.0,9.0,1508224384408
317.0,13.0,1508224384434
319.0,8.0,1508224384466
321.0,11.0,1508224384497
321.0,11.0,1508224384538
321.0,11.0,1508224384564
321.0,15.0,1508224384595
321.0,13.0,1508224384624
326.0,6.0,1508224384656
326.0,7.0,1508224384687
316.0,12.0,1508224384730
323.0,16.0,1508224384756
317.0,11.0,1508224384787
320.0,13.0,1508224384819
318.0,11.0,1508224384852
323.0,13.0,1508224384883
322.0,11.0,1508224384923
323.0,8.0,1508224384962
326.0,10.0,1508224384994
323.0,13.0,1508224385045
323.0,11.0,1508224385075
324.0,8.0,1508224385106
325.0,10.0,1508224385137
326.0,8.0,1508224385169
325.0,9.0,1508224385200
324.0,12.0,1508224385252
322.0,11.0,1508224385288
323.0,12.0,1508224385320
327.0,12.0,1508224385347
328.0,11.0,1508224385374
326.0,13.0,1508224385412
326.0,12.0,1508224385450
327.0,13.0,1508224385486
326.0,11.0,1508224385523
326.0,12.0,1508224385549
328.0,10.0,1508224385585
328.0,11.0,1508224385621
326.0,10.0,1508224385659
325.0,11.0,1508224385696
324.0,15.0,1508224385743
325.0,12.0,1508224385770
326.0,13.0,1508224385819
329.0,10.0,1508224385858
333.0,9.0,1508224385889
335.0,6.0,1508224385920
337.0,3.0,1508224385953
338.0,2.0,1508224385979
335.0,3.0,1508224386011
334.0,6.0,1508224386052
332.0,7.0,1508224386079
334.0,9.0,1508224386110
334.0,10.0,1508224386141
329.0,12.0,1508224386177
327.0,13.0,1508224386208
329.0,17.0,1508224386245
327.0,4.0,1508224386276
327.0,10.0,1508224386318
329.0,9.0,1508224386362
329.0,11.0,1508224386399
332.0,11.0,1508224386442
328.0,8.0,1508224386485
329.0,10.0,1508224386537
330.0,12.0,1508224386595
331.0,12.0,1508224386630
330.0,11.0,1508224386657
331.0,8.0,1508224386688
332.0,12.0,1508224386719
332.0,13.0,1508224386751
330.0,12.0,1508224386782
330.0,14.0,1508224386815
330.0,16.0,1508224386839
328.0,15.0,1508224386875
329.0,15.0,1508224386901
329.0,16.0,1508224386932
328.0,15.0,1508224386969
328.0,16.0,1508224387007
329.0,15.0,1508224387051
331.0,13.0,1508224387102
329.0,14.0,1508224387167
330.0,13.0,1508224387199
330.0,13.0,1508224387230
329.0,15.0,1508224387268
329.0,14.0,1508224387299
330.0,14.0,1508224387326
331.0,14.0,1508224387373
330.0,14.0,1508224387403
329.0,15.0,1508224387446
328.0,14.0,1508224387483
329.0,14.0,1508224387509
330.0,14.0,1508224387542
330.0,10.0,1508224387584
331.0,10.0,1508224387610
330.0,13.0,1508224387643
330.0,11.0,1508224387674
331.0,13.0,1508224387700
330.0,16.0,1508224387741
329.0,17.0,1508224387772
329.0,16.0,1508224387809
330.0,15.0,1508224387847
329.0,15.0,1508224387877
330.0,13.0,1508224387914
329.0,14.0,1508224387961
330.0,15.0,1508224388004
333.0,13.0,1508224388067
327.0,13.0,1508224388099
327.0,13.0,1508224388143
332.0,13.0,1508224388174
332.0,12.0,1508224388216
328.0,13.0,1508224388253
326.0,15.0,1508224388290
329.0,16.0,1508224388322
330.0,16.0,1508224388354
331.0,15.0,1508224388386
331.0,12.0,1508224388433
331.0,11.0,1508224388470
332.0,11.0,1508224388504
334.0,10.0,1508224388543
331.0,13.0,1508224388570
330.0,15.0,1508224388607
330.0,13.0,1508224388640
331.0,12.0,1508224388666
329.0,12.0,1508224388707
330.0,12.0,1508224388733
332.0,11.0,1508224388765
333.0,12.0,1508224388796
330.0,12.0,1508224388822
327.0,13.0,1508224388854
330.0,13.0,1508224388897
334.0,11.0,1508224388934
332.0,11.0,1508224388975
331.0,13.0,1508224389007
330.0,12.0,1508224389033
330.0,14.0,1508224389070
328.0,13.0,1508224389101
330.0,13.0,1508224389133
330.0,13.0,1508224389165
330.0,13.0,1508224389191
331.0,12.0,1508224389228
331.0,11.0,1508224389260
330.0,12.0,1508224389297
331.0,12.0,1508224389334
330.0,13.0,1508224389367
331.0,12.0,1508224389395
332.0,10.0,1508224389438
332.0,11.0,1508224389475
332.0,10.0,1508224389518
332.0,11.0,1508224389554
331.0,10.0,1508224389586
331.0,12.0,1508224389612
331.0,13.0,1508224389644
331.0,11.0,1508224389686
331.0,13.0,1508224389717
326.0,9.0,1508224389744
334.0,10.0,1508224389775
338.0,10.0,1508224389812
339.0,12.0,1508224389849
342.0,7.0,1508224389880
342.0,14.0,1508224389912
346.0,15.0,1508224389939
342.0,17.0,1508224389976
339.0,17.0,1508224390002
348.0,15.0,1508224390053
343.0,18.0,1508224390085
344.0,11.0,1508224390122
344.0,12.0,1508224390149
339.0,23.0,1508224390182
335.0,25.0,1508224390219
339.0,16.0,1508224390271
333.0,17.0,1508224390297
333.0,19.0,1508224390330
331.0,17.0,1508224390368
328.0,16.0,1508224390394
336.0,13.0,1508224390436
335.0,13.0,1508224390465
338.0,10.0,1508224390513
336.0,10.0,1508224390551
338.0,7.0,1508224390599
338.0,7.0,1508224390651
339.0,6.0,1508224390693
338.0,7.0,1508224390724
335.0,9.0,1508224390758
334.0,9.0,1508224390789
332.0,11.0,1508224390826
333.0,9.0,1508224390865
330.0,8.0,1508224390896
330.0,9.0,1508224390923
329.0,9.0,1508224390962
327.0,7.0,1508224390989
326.0,9.0,1508224391015
325.0,8.0,1508224391063
325.0,6.0,1508224391094
327.0,5.0,1508224391126
326.0,6.0,1508224391165
327.0,6.0,1508224391208
326.0,6.0,1508224391242
327.0,4.0,1508224391268
329.0,4.0,1508224391310
329.0,4.0,1508224391342
327.0,4.0,1508224391378
330.0,1.0,1508224391414
328.0,4.0,1508224391446
329.0,3.0,1508224391482
329.0,2.0,1508224391508
327.0,6.0,1508224391541
325.0,6.0,1508224391578
326.0,5.0,1508224391609
327.0,4.0,1508224391646
327.0,6.0,1508224391672
326.0,5.0,1508224391698
326.0,5.0,1508224391725
326.0,4.0,1508224391757
326.0,5.0,1508224391794
324.0,5.0,1508224391832
326.0,5.0,1508224391870
326.0,2.0,1508224391900
326.0,1.0,1508224391938
323.0,7.0,1508224391975
324.0,7.0,1508224392018
328.0,359.0,1508224392054
325.0,0.0,1508224392086
334.0,12.0,1508224392117
337.0,11.0,1508224392144
329.0,3.0,1508224392177
330.0,359.0,1508224392203
341.0,3.0,1508224392229
344.0,11.0,1508224392257
347.0,15.0,1508224392293
353.0,2.0,1508224392325
351.0,3.0,1508224392352
345.0,15.0,1508224392383
330.0,351.0,1508224392409
333.0,353.0,1508224392440
347.0,13.0,1508224392466
327.0,17.0,1508224392502
315.0,13.0,1508224392533
319.0,353.0,1508224392571
332.0,358.0,1508224392602
330.0,356.0,1508224392635
325.0,354.0,1508224392679
327.0,356.0,1508224392710
327.0,357.0,1508224392748
332.0,358.0,1508224392781
331.0,359.0,1508224392818
331.0,0.0,1508224392849
328.0,358.0,1508224392885
325.0,0.0,1508224392922
321.0,356.0,1508224392965
291.0,358.0,1508224392997
304.0,42.0,1508224393033
302.0,36.0,1508224393075
320.0,23.0,1508224393112
322.0,20.0,1508224393143
316.0,20.0,1508224393170
315.0,23.0,1508224393206
316.0,30.0,1508224393234
324.0,12.0,1508224393272
328.0,0.0,1508224393297
330.0,358.0,1508224393323
334.0,1.0,1508224393366
332.0,359.0,1508224393392
328.0,357.0,1508224393424
325.0,355.0,1508224393450
320.0,353.0,1508224393488
310.0,345.0,1508224393529
316.0,351.0,1508224393576
321.0,350.0,1508224393614
314.0,5.0,1508224393664
311.0,13.0,1508224393707
317.0,9.0,1508224393738
317.0,7.0,1508224393764
320.0,12.0,1508224393796
320.0,10.0,1508224393828
321.0,7.0,1508224393856
317.0,5.0,1508224393887
320.0,8.0,1508224393925
315.0,6.0,1508224393957
313.0,4.0,1508224393983
314.0,2.0,1508224394021
314.0,2.0,1508224394052
316.0,6.0,1508224394078
314.0,11.0,1508224394109
323.0,11.0,1508224394147
320.0,8.0,1508224394178
315.0,1.0,1508224394204
315.0,1.0,1508224394237
320.0,5.0,1508224394273
320.0,5.0,1508224394299
320.0,8.0,1508224394330
318.0,6.0,1508224394362
318.0,7.0,1508224394388
318.0,7.0,1508224394424
316.0,7.0,1508224394467
317.0,7.0,1508224394521
320.0,9.0,1508224394564
307.0,16.0,1508224394595
308.0,17.0,1508224394632
301.0,25.0,1508224394666
308.0,13.0,1508224394692
314.0,7.0,1508224394718
317.0,14.0,1508224394761
318.0,13.0,1508224394792
321.0,13.0,1508224394824
328.0,15.0,1508224394861
331.0,13.0,1508224394893
335.0,9.0,1508224394929
335.0,9.0,1508224394961
334.0,8.0,1508224394998
323.0,7.0,1508224395041
320.0,7.0,1508224395072
317.0,5.0,1508224395103
317.0,3.0,1508224395131
318.0,3.0,1508224395165
318.0,5.0,1508224395198
319.0,4.0,1508224395237
321.0,7.0,1508224395267
324.0,8.0,1508224395299
324.0,8.0,1508224395325
323.0,9.0,1508224395362
326.0,7.0,1508224395399
322.0,8.0,1508224395436
322.0,8.0,1508224395462
325.0,9.0,1508224395493
327.0,8.0,1508224395524
324.0,8.0,1508224395555
321.0,9.0,1508224395587
323.0,9.0,1508224395618
325.0,9.0,1508224395646
324.0,9.0,1508224395680
321.0,8.0,1508224395717
321.0,8.0,1508224395743
320.0,8.0,1508224395779
320.0,8.0,1508224395805
317.0,9.0,1508224395831
318.0,8.0,1508224395868
314.0,10.0,1508224395899
312.0,9.0,1508224395931
311.0,6.0,1508224395973
310.0,3.0,1508224395999
311.0,2.0,1508224396031
311.0,359.0,1508224396063
312.0,359.0,1508224396101
317.0,4.0,1508224396132
320.0,7.0,1508224396164
329.0,6.0,1508224396193
333.0,8.0,1508224396219
332.0,10.0,1508224396251
333.0,10.0,1508224396286
334.0,9.0,1508224396319
333.0,9.0,1508224396350
329.0,8.0,1508224396382
327.0,5.0,1508224396408
326.0,5.0,1508224396444
330.0,7.0,1508224396478
337.0,12.0,1508224396519
328.0,10.0,1508224396563
319.0,9.0,1508224396594
325.0,9.0,1508224396633
330.0,8.0,1508224396669
329.0,8.0,1508224396701
326.0,7.0,1508224396727
324.0,9.0,1508224396769
324.0,9.0,1508224396800
325.0,9.0,1508224396831
324.0,8.0,1508224396857
326.0,10.0,1508224396893
325.0,9.0,1508224396920
318.0,7.0,1508224396957
308.0,5.0,1508224396984
301.0,6.0,1508224397011
299.0,9.0,1508224397047
304.0,5.0,1508224397079
312.0,5.0,1508224397110
316.0,6.0,1508224397142
317.0,7.0,1508224397174
317.0,5.0,1508224397206
318.0,6.0,1508224397250
322.0,3.0,1508224397283
329.0,6.0,1508224397314
334.0,8.0,1508224397341
334.0,7.0,1508224397372
330.0,7.0,1508224397404
330.0,8.0,1508224397434
330.0,8.0,1508224397466
330.0,9.0,1508224397511
325.0,8.0,1508224397538
325.0,6.0,1508224397570
324.0,6.0,1508224397595
322.0,7.0,1508224397626
325.0,5.0,1508224397668
327.0,10.0,1508224397694
327.0,12.0,1508224397730
329.0,11.0,1508224397756
329.0,12.0,1508224397787
327.0,12.0,1508224397819
327.0,11.0,1508224397855
328.0,8.0,1508224397886
325.0,11.0,1508224397936
325.0,8.0,1508224397978
328.0,8.0,1508224398014
330.0,9.0,1508224398046
328.0,9.0,1508224398107
326.0,7.0,1508224398138
325.0,7.0,1508224398169
326.0,8.0,1508224398207
327.0,6.0,1508224398239
326.0,8.0,1508224398273
325.0,8.0,1508224398315
325.0,9.0,1508224398369
327.0,9.0,1508224398425
328.0,10.0,1508224398458
326.0,15.0,1508224398490
322.0,17.0,1508224398522
321.0,17.0,1508224398553
314.0,19.0,1508224398579
312.0,18.0,1508224398616
312.0,19.0,1508224398648
314.0,22.0,1508224398690
319.0,16.0,1508224398727
329.0,11.0,1508224398764
339.0,13.0,1508224398804
341.0,9.0,1508224398851
333.0,8.0,1508224398889
332.0,9.0,1508224398926
332.0,10.0,1508224398952
327.0,11.0,1508224398987
330.0,9.0,1508224399023
332.0,6.0,1508224399054
332.0,6.0,1508224399095
332.0,7.0,1508224399122
332.0,7.0,1508224399158
326.0,12.0,1508224399184
324.0,6.0,1508224399215
329.0,7.0,1508224399242
327.0,10.0,1508224399278
325.0,10.0,1508224399311
325.0,9.0,1508224399337
310.0,2.0,1508224399378
301.0,4.0,1508224399409
291.0,6.0,1508224399447
289.0,9.0,1508224399479
304.0,10.0,1508224399510
317.0,9.0,1508224399547
319.0,7.0,1508224399578
319.0,8.0,1508224399621
324.0,6.0,1508224399653
325.0,7.0,1508224399684
321.0,7.0,1508224399710
324.0,6.0,1508224399741
324.0,5.0,1508224399778
326.0,5.0,1508224399814
322.0,9.0,1508224399841
326.0,10.0,1508224399869
319.0,6.0,1508224399906
325.0,8.0,1508224399937
329.0,10.0,1508224399968
329.0,10.0,1508224400000
324.0,10.0,1508224400031
318.0,10.0,1508224400057
319.0,9.0,1508224400083
323.0,6.0,1508224400124
324.0,8.0,1508224400161
324.0,10.0,1508224400198
321.0,11.0,1508224400229
320.0,10.0,1508224400261
319.0,9.0,1508224400287
321.0,8.0,1508224400318
320.0,7.0,1508224400355
320.0,8.0,1508224400386
322.0,8.0,1508224400417
324.0,8.0,1508224400448
323.0,9.0,1508224400480
322.0,7.0,1508224400512
322.0,7.0,1508224400553
324.0,7.0,1508224400597
326.0,7.0,1508224400640
327.0,7.0,1508224400705
327.0,9.0,1508224400742
328.0,8.0,1508224400773
323.0,8.0,1508224400804
322.0,9.0,1508224400831
323.0,8.0,1508224400870
317.0,9.0,1508224400901
315.0,10.0,1508224400928
319.0,9.0,1508224400959
322.0,11.0,1508224400986
320.0,11.0,1508224401023
318.0,10.0,1508224401060
322.0,6.0,1508224401103
330.0,4.0,1508224401147
324.0,2.0,1508224401184
325.0,7.0,1508224401215
328.0,9.0,1508224401241
326.0,11.0,1508224401272
324.0,6.0,1508224401303
324.0,8.0,1508224401339
326.0,9.0,1508224401366
328.0,7.0,1508224401410
329.0,8.0,1508224401437
326.0,9.0,1508224401479
322.0,7.0,1508224401518
322.0,9.0,1508224401574
321.0,9.0,1508224401612
323.0,7.0,1508224401659
328.0,8.0,1508224401700
331.0,6.0,1508224401731
336.0,5.0,1508224401763
338.0,3.0,1508224401796
341.0,7.0,1508224401830
341.0,4.0,1508224401862
345.0,3.0,1508224401900
349.0,7.0,1508224401932
345.0,5.0,1508224401969
344.0,7.0,1508224402011
337.0,2.0,1508224402042
333.0,1.0,1508224402068
337.0,5.0,1508224402099
339.0,7.0,1508224402130
334.0,7.0,1508224402161
325.0,4.0,1508224402192
325.0,1.0,1508224402218
324.0,2.0,1508224402244
319.0,5.0,1508224402287
316.0,3.0,1508224402318
318.0,2.0,1508224402349
319.0,4.0,1508224402381
315.0,7.0,1508224402412
310.0,8.0,1508224402454
308.0,7.0,1508224402492
309.0,7.0,1508224402533
310.0,7.0,1508224402577
308.0,8.0,1508224402612
309.0,9.0,1508224402655
316.0,3.0,1508224402681
322.0,1.0,1508224402707
328.0,3.0,1508224402748
335.0,0.0,1508224402783
337.0,1.0,1508224402814
334.0,0.0,1508224402840
332.0,1.0,1508224402877
332.0,3.0,1508224402903
334.0,6.0,1508224402934
333.0,11.0,1508224402965
329.0,10.0,1508224403000
326.0,8.0,1508224403031
326.0,8.0,1508224403058
326.0,10.0,1508224403095
326.0,11.0,1508224403127
329.0,9.0,1508224403159
329.0,12.0,1508224403191
328.0,9.0,1508224403217
327.0,9.0,1508224403243
326.0,11.0,1508224403290
327.0,10.0,1508224403327
327.0,9.0,1508224403354
324.0,9.0,1508224403386
321.0,10.0,1508224403412
321.0,12.0,1508224403449
320.0,14.0,1508224403481
321.0,19.0,1508224403512
328.0,16.0,1508224403538
322.0,17.0,1508224403569
320.0,17.0,1508224403611
321.0,16.0,1508224403647
324.0,15.0,1508224403689
325.0,14.0,1508224403726
326.0,12.0,1508224403759
327.0,11.0,1508224403790
327.0,11.0,1508224403821
326.0,12.0,1508224403853
324.0,13.0,1508224403887
324.0,13.0,1508224403919
325.0,13.0,1508224403955
324.0,14.0,1508224403988
324.0,13.0,1508224404019
324.0,12.0,1508224404050
325.0,10.0,1508224404083
325.0,10.0,1508224404120
325.0,12.0,1508224404157
327.0,9.0,1508224404200
325.0,11.0,1508224404254
325.0,10.0,1508224404300
325.0,11.0,1508224404357
324.0,10.0,1508224404424
326.0,11.0,1508224404472
326.0,11.0,1508224404503
323.0,11.0,1508224404561
323.0,11.0,1508224404604
326.0,9.0,1508224404661
325.0,11.0,1508224404705
325.0,10.0,1508224404747
325.0,10.0,1508224404784
323.0,12.0,1508224404815
323.0,10.0,1508224404848
323.0,11.0,1508224404880
324.0,10.0,1508224404920
324.0,11.0,1508224404951
324.0,12.0,1508224404983
324.0,12.0,1508224405015
322.0,13.0,1508224405047
328.0,9.0,1508224405079
326.0,7.0,1508224405109
327.0,9.0,1508224405146
328.0,9.0,1508224405192
326.0,10.0,1508224405229
325.0,11.0,1508224405265
325.0,12.0,1508224405291
324.0,12.0,1508224405323
324.0,11.0,1508224405355
324.0,9.0,1508224405382
325.0,9.0,1508224405421
324.0,10.0,1508224405452
323.0,10.0,1508224405488
323.0,12.0,1508224405533
323.0,10.0,1508224405571
322.0,11.0,1508224405609
321.0,11.0,1508224405645
323.0,10.0,1508224405693
318.0,14.0,1508224405720
318.0,14.0,1508224405752
316.0,16.0,1508224405788
321.0,15.0,1508224405824
317.0,16.0,1508224405866
322.0,11.0,1508224405908
331.0,4.0,1508224405934
346.0,0.0,1508224405965
348.0,14.0,1508224405993
354.0,10.0,1508224406020
350.0,3.0,1508224406052
345.0,357.0,1508224406084
342.0,0.0,1508224406116
336.0,2.0,1508224406143
337.0,1.0,1508224406175
331.0,359.0,1508224406203
328.0,359.0,1508224406235
309.0,358.0,1508224406262
315.0,353.0,1508224406294
327.0,0.0,1508224406325
330.0,2.0,1508224406352
321.0,11.0,1508224406379
327.0,5.0,1508224406422
334.0,3.0,1508224406448
332.0,2.0,1508224406479
318.0,7.0,1508224406505
319.0,11.0,1508224406542
332.0,10.0,1508224406588
326.0,11.0,1508224406624
321.0,17.0,1508224406657
318.0,20.0,1508224406689
318.0,25.0,1508224406720
321.0,20.0,1508224406757
326.0,18.0,1508224406804
325.0,11.0,1508224406846
321.0,11.0,1508224406884
320.0,12.0,1508224406911
324.0,12.0,1508224406943
322.0,14.0,1508224406969
323.0,14.0,1508224407006
325.0,14.0,1508224407037
326.0,14.0,1508224407074
328.0,16.0,1508224407105
324.0,14.0,1508224407136
327.0,12.0,1508224407168
330.0,8.0,1508224407204
329.0,8.0,1508224407230
323.0,10.0,1508224407262
321.0,10.0,1508224407294
326.0,8.0,1508224407331
324.0,7.0,1508224407358
321.0,9.0,1508224407391
322.0,9.0,1508224407422
325.0,6.0,1508224407448
321.0,5.0,1508224407480
316.0,4.0,1508224407512
315.0,2.0,1508224407543
325.0,1.0,1508224407574
326.0,359.0,1508224407611
323.0,359.0,1508224407643
319.0,359.0,1508224407685
326.0,358.0,1508224407722
324.0,354.0,1508224407753
321.0,357.0,1508224407792
323.0,358.0,1508224407826
325.0,358.0,1508224407863
324.0,358.0,1508224407884
321.0,1.0,1508224407919
321.0,6.0,1508224407945
325.0,4.0,1508224407976
327.0,5.0,1508224407997
325.0,8.0,1508224408033
326.0,11.0,1508224408064
325.0,13.0,1508224408096
326.0,16.0,1508224408130
325.0,16.0,1508224408167
324.0,15.0,1508224408210
324.0,17.0,1508224408241
325.0,16.0,1508224408273
330.0,12.0,1508224408299
325.0,15.0,1508224408331
324.0,16.0,1508224408358
324.0,15.0,1508224408390
324.0,15.0,1508224408416
327.0,14.0,1508224408449
324.0,8.0,1508224408480
322.0,12.0,1508224408516
323.0,11.0,1508224408547
329.0,11.0,1508224408578
327.0,8.0,1508224408614
327.0,9.0,1508224408645
327.0,8.0,1508224408671
327.0,10.0,1508224408707
325.0,7.0,1508224408733
325.0,9.0,1508224408765
324.0,8.0,1508224408801
325.0,10.0,1508224408837
322.0,11.0,1508224408875
321.0,12.0,1508224408907
323.0,12.0,1508224408943
